date,time,A,k,B,drive_freq,pi_duration,pi_amp,pulse_type,l,half_amp,p,cutoff,G,sigma,x0
2022-06-16,18:38:15,-0.47,,0.4805565162147034,4971730000.0,304,0.5503795722537036,lorentz,15.665148009849172,0.2598230919944575,0.406677654085656,,,,
2022-06-16,18:37:59,-0.47,,0.4749029216622653,4971730000.0,608,0.3729180081343275,lorentz,18.33577921119096,0.1777110256146446,0.5039751465659312,,,,
2022-06-16,18:41:23,-0.5299999999058553,,0.451402964302622,4971730000.0,6704,,lorentz,1.6314614966697043,0.1532436459717812,21.48122859653672,,,,
2022-06-16,18:41:34,-0.5299997787273543,,0.4572356745768829,4971730000.0,4240,,lorentz,1.6232824710447935,0.1604043581502212,21.39378517373804,,,,
2022-06-16,18:37:47,-0.5299999999996551,,0.4500000037889083,4971730000.0,896,,lorentz,1.713656828918888,0.1492508845338274,16.64657617174963,,,,
2022-06-16,18:41:52,-0.5299999240692939,,0.450255866279371,4971730000.0,2992,,lorentz,1.631479422847491,0.1533424661495362,21.4655301326092,,,,
2022-06-16,19:29:46,-0.4615920198904567,,0.4812189852469768,4971730000.0,6704,0.2706799689413121,lorentz,91.39007278512425,0.1341564835727199,0.1292315293383349,0.2,150.0,,
2022-06-16,19:30:23,-0.4571807986539854,,0.4865719156205577,4971730000.0,4240,0.2747765864856978,lorentz,93.45232177943862,0.1362138485482412,0.1244469529325799,0.5,150.0,,
2022-06-16,19:34:37,-0.4563775024739274,,0.4890549329724515,4971730000.0,2992,0.2789933326030251,lorentz,78.77197364751918,0.1380774135090132,0.145878761296941,1.0,150.0,,
2022-06-16,19:34:55,-0.4563050941586313,,0.4933596407287456,4971730000.0,2096,0.2887065566312496,lorentz,89.32620119308197,0.1430612683823914,0.1240125793539657,2.0,150.0,,
2022-06-16,19:35:12,-0.4532152237792319,,0.4970205522257914,4971730000.0,1312,0.3078982999469002,lorentz,88.28364023430483,0.152554685346735,0.1176810848138511,5.0,150.0,,
2022-06-16,19:35:34,-0.446449582844018,,0.4998514807344517,4971730000.0,896,0.3349625851289819,lorentz,93.75305942618854,0.1660542732900777,0.1017532400671358,10.0,150.0,,
2022-06-16,19:35:51,-0.4585776344135883,,0.4804536005655804,4971730000.0,608,0.3742122715765083,lorentz,20.75379254882979,0.1794369712568231,0.4386204785513318,20.0,150.0,,
2022-06-16,19:36:11,-0.4651384104071349,,0.4820280587268498,4971730000.0,464,0.422670190246969,lorentz,20.29610432235783,0.2024606080101626,0.3978699140119533,30.0,150.0,,
2022-06-16,19:36:34,-0.4653394389729091,,0.4822274048817418,4971730000.0,304,0.5510498757734137,lorentz,15.883102793312124,0.2603747822355324,0.3999468251604176,50.0,150.0,,
2022-06-16,22:17:54,-0.47,,0.4917262674736791,4971730000.0,2256,0.9990422761711758,lorentz,7.299162672319125,0.4301434855925252,0.5633684170212998,,,,
2022-06-16,22:23:52,-0.47,,0.4589835839282999,4971730000.0,2256,0.97546933984701,lorentz,5.901931154602654,0.3972214254592469,0.7790365756768789,,,,
2022-06-16,22:32:42,-0.47,,0.45,4971730000.0,2256,0.5237396800737331,lorentz,13.475219010926953,0.244542345538417,0.506834038579976,,,,
2022-06-16,22:32:50,-0.47,,0.45,4971730000.0,2256,0.324318750827362,lorentz,6.742146438870834,0.1371354319558582,1.934179483886272,,,,
2022-06-16,22:33:07,-0.5299999669517003,,0.4574698883128353,4971730000.0,2256,,lorentz,1.7781623718408146,0.1191848040071446,18.02956498851129,,,,
2022-06-16,22:33:19,-0.529999984970518,,0.465515321507654,4971730000.0,2256,,lorentz,1.6404744724348352,0.1024613978719037,30.82969915860412,,,,
2022-06-16,22:33:29,-0.5299999988209861,,0.4838601286835765,4971730000.0,2256,,lorentz,1.5425446343413587,,44.48975637076256,,,,
2022-06-16,22:33:55,-0.47,,0.45,4971730000.0,2256,0.0462047794332203,lorentz,4.734102016756669,0.0170985877382802,23.579402088660967,,,,
2022-06-16,22:33:37,-0.5299999921453529,,0.4808406778502302,4971730000.0,2256,,lorentz,1.560912727854423,,58.57684867232804,,,,
